ccn,facility_name,county_fips,state_abbr,county_name,county_name_norm,zip_code,certified_beds,avg_residents,overall_rating,latitude,longitude
165333,Hallmark Care Center,,IA,Linn,LINN,52314,55,44.3,4,41.9162,-91.424
165334,Guttenberg Care Center,,IA,Clayton,CLAYTON,52052,46,34.0,5,42.7812,-91.106
165335,Hubbard Care Center,,IA,Hardin,HARDIN,50122,60,43.1,5,42.3008,-93.29
165336,Rehabilitation Center of Allison,,IA,Butler,BUTLER,50602,48,42.9,3,42.7565,-92.8
165338,Northgate Care Center,,IA,Allamakee,ALLAMAKEE,52172,50,40.4,1,43.2804,-91.48
165340,Grandview Healthcare Center,,IA,Fayette,FAYETTE,50662,72,59.6,4,42.6715,-91.903
165341,Oelwein Health Care Center,,IA,Fayette,FAYETTE,50662,61,51.3,4,42.6696,-91.905
165342,Willow Dale Wellness Village,,IA,Ida,IDA,51006,40,30.1,4,42.3161,-95.597
165343,Park View Rehabilitation Center,,IA,Sac,SAC,50583,77,44.0,2,42.4206,-94.974
165345,Parkridge Specialty Care,,IA,Polk,POLK,50327,90,83.2,1,41.6006,-93.494
165346,Maple Manor Village,,IA,Butler,BUTLER,50604,42,34.1,4,42.5828,-92.872
165347,Nora Springs Care Center,,IA,Floyd,FLOYD,50458,50,42.3,4,43.144,-93.016
165349,Belle Plaine Specialty Care,,IA,Benton,BENTON,52208,46,32.6,4,41.8993,-92.266
165350,Pine Acres Rehabilitation and Care Center,,IA,Polk,POLK,50265,140,84.7,,41.5912,-93.723
165352,Emmetsburg Care Center,,IA,Palo Alto,PALO ALTO,50536,46,41.2,2,43.1012,-94.682
165353,Valley Vue Care Center,,IA,Emmet,EMMET,50514,40,35.2,5,43.3963,-94.487
165354,Rehabilitation Center of Hampton,,IA,Franklin,FRANKLIN,50441,52,46.5,3,42.7357,-93.205
165355,Harvest Acres Nursing and Rehab,,IA,Keokuk,KEOKUK,52248,35,29.1,1,41.3644,-91.947
165356,AMS Memorial-Greene,,IA,Butler,BUTLER,50636,31,31,1,42.8918,-92.808
165357,Azria Health Rose Vista,,IA,Harrison,HARRISON,51579,76,66.9,1,41.7435,-95.708
165358,Thomas Rest Haven,,IA,Carroll,CARROLL,50058,57,34.1,2,41.8708,-94.674
165359,Methodist Manor Retirement Community,,IA,Buena Vista,BUENA VISTA,50588,93,88.2,3,42.6425,-95.216
165361,Rolling Green Village Care Center,,IA,Story,STORY,50201,58,47.8,4,42.0146,-93.452
165362,Clarion Wellness and Rehabilitation Center,,IA,Wright,WRIGHT,50525,76,61.2,1,42.7207,-93.734
165363,Westview Care Center,,IA,Hancock,HANCOCK,50423,67,54.6,5,43.0929,-93.812
165364,Concord Care Center,,IA,Hancock,HANCOCK,50438,46,38.5,4,43.0905,-93.608
165365,Oakwood Care Center,,IA,Cerro Gordo,CERRO GORDO,50428,76,62.7,3,43.1428,-93.392
165366,Lake Mills Care Center,,IA,Winnebago,WINNEBAGO,50450,61,46.7,4,43.4997,-93.651
165367,Heritage Care And Rehabilitation Center,,IA,Cerro Gordo,CERRO GORDO,50401,71,60.5,2,43.1472,-93.181
165369,Westview of Indianola Care Center,,IA,Warren,WARREN,50125,71,63.5,5,41.3575,-93.585
165372,Elm Crest Retirement Community,,IA,Shelby,SHELBY,51537,50,47.3,3,41.6483,-95.326
165373,Azria Health Longview,,IA,Harrison,HARRISON,51555,100,79.5,1,41.5665,-95.884
165374,Mill Valley Care Center,,IA,Jackson,JACKSON,52031,46,39.4,5,42.2572,-90.438
165375,Anamosa Care Center,,IA,Jones,JONES,52205,64,52.6,5,42.1048,-91.272
165376,Aspire of Pleasant Valley,,IA,Scott,SCOTT,52767,44,27.4,2,41.5682,-90.422
165377,Wheatland Manor,,IA,Clinton,CLINTON,52777,44,39.6,4,41.8335,-90.835
165379,Edgewood Convalescent Home,,IA,Clayton,CLAYTON,52042,56,42.6,5,42.6414,-91.402
165380,Rehabilitation Center of Belmond,,IA,Wright,WRIGHT,50421,44,35.9,4,42.8525,-93.604
165381,Stone Cottage Care Center,,IA,Keokuk,KEOKUK,52591,41,32.8,1,41.3266,-92.208
165382,"Accura Healthcare of Knoxville, LLC",,IA,Marion,MARION,50138,60,42.1,2,41.3238,-93.091
165383,Greenfield Rehabilitation & Health Care Center,,IA,Adair,ADAIR,50849,46,43.7,3,41.3029,-94.451
165384,Sheffield Care Center,,IA,Franklin,FRANKLIN,50475,45,35.0,2,42.8914,-93.218
165385,Harmony Marshalltown,,IA,Marshall,MARSHALL,50158,72,47.4,1,42.0284,-92.898
165386,Colonial Manor of Elma,,IA,Howard,HOWARD,50628,40,34.5,4,43.2428,-92.446
165388,Lone Tree Health Care Center Inc,,IA,Johnson,JOHNSON,52755,44,32.1,5,41.4815,-91.421
165389,St Luke's Helen G Nassif Transitional Care Center,,IA,Linn,LINN,52402,46,37.4,5,42.0208,-91.67
165390,State Center Specialty Care,,IA,Marshall,MARSHALL,50247,39,33.2,4,42.0185,-93.172
165391,Elkader Care Center,,IA,Clayton,CLAYTON,52043,40,23.0,4,42.8472,-91.405
165396,River Hills Village in Keokuk,,IA,Lee,LEE,52632,84,68.9,3,40.4328,-91.412
165397,Heartland Care Center,,IA,Cherokee,CHEROKEE,51035,38,23.5,5,42.8197,-95.804
165399,Regency Care Center,,IA,Warren,WARREN,50211,101,66.7,1,41.4826,-93.679
165401,Sibley Specialty Care,,IA,Osceola,OSCEOLA,51249,46,39.3,5,43.3995,-95.762
165402,Accura Healthcare of Milford,,IA,Dickinson,DICKINSON,51351,46,42.9,5,43.3279,-95.16
165404,New London Specialty Care,,IA,Henry,HENRY,52645,43,43.7,4,40.9238,-91.402
165405,Happy Siesta Health Care Center,,IA,Plymouth,PLYMOUTH,51050,62,53.6,3,42.8089,-95.968
165406,Rockwell Community Nursing Home,,IA,Cerro Gordo,CERRO GORDO,50469,40,20.8,5,42.9874,-93.184
165408,Accura Healthcare of Bancroft,,IA,Kossuth,KOSSUTH,50517,25,21.1,4,43.293,-94.209
165411,Southfield Wellness Community,,IA,Hamilton,HAMILTON,50595,65,55.3,1,42.4521,-93.821
165412,Exira Care Center,,IA,Audubon,AUDUBON,50076,60,41.0,3,41.586,-94.878
165414,"Accura Healthcare of Pomeroy, LLC",,IA,Calhoun,CALHOUN,50575,30,27.2,3,42.5436,-94.681
165418,Simpson Memorial Home,,IA,Muscatine,MUSCATINE,52776,55,32.4,5,41.5778,-91.259
165420,Traditions Memory Care of Newton,,IA,Jasper,JASPER,50208,46,43.5,5,41.679,-93.076
165421,"Accura Healthcare of Newton East, LLC",,IA,Jasper,JASPER,50208,54,49.6,1,41.6927,-93.031
165423,"Accura Healthcare of Ames, LLC",,IA,Story,STORY,50010,75,64.0,4,42.0555,-93.621
165424,Bethany Life,,IA,Story,STORY,50248,126,115.8,1,42.1818,-93.593
165425,"Accura Healthcare of Cherokee, LLC",,IA,Cherokee,CHEROKEE,51012,44,34.1,3,42.7591,-95.535
165426,Aspire of Perry,,IA,Dallas,DALLAS,50220,46,31.4,1,41.8348,-94.087
165427,Valley Vista for Nursing and Rehabilitation,,IA,Jasper,JASPER,50208,70,58.2,2,41.6927,-93.052
165428,Careage Hills Rehabilitation and Healthcare,,IA,Cherokee,CHEROKEE,51012,44,33.6,2,42.7574,-95.551
165431,Titonka Care Center,,IA,Kossuth,KOSSUTH,50480,26,19.9,4,43.236,-94.045
165432,Lutheran Living Senior Campus,,IA,Muscatine,MUSCATINE,52761,155,115.3,1,41.4173,-91.098
165433,Faith Lutheran Home,,IA,Mitchell,MITCHELL,50461,50,37.1,5,43.2767,-92.808
165434,"Accura Healthcare of Ogden, LLC",,IA,Boone,BOONE,50212,46,40.6,4,42.0364,-94.02
165435,"Accura Healthcare of Sioux City, LLC",,IA,Woodbury,WOODBURY,51104,46,41.6,3,42.5362,-96.375
165436,Ivy at Davenport,,IA,Scott,SCOTT,52803,75,63.8,1,41.5428,-90.563
165437,Maple Crest Manor,,IA,Fayette,FAYETTE,52142,46,40.7,4,42.8413,-91.809
165438,Stacyville Community Nursing Home,,IA,Mitchell,MITCHELL,50476,34,18.7,2,43.4324,-92.782
165439,Oakview Nursing and Rehabilitation,,IA,Des Moines,DES MOINES,52601,60,53.1,3,40.7967,-91.167
165440,Winslow House Care Center,,IA,Linn,LINN,52302,50,46.9,3,42.055,-91.589
165441,Sunny View Care Center,,IA,Polk,POLK,50023,94,84.9,2,41.7196,-93.623
165442,Woodland Terrace,,IA,Bremer,BREMER,50677,100,83.6,5,42.7301,-92.492
165443,The Village of Ackley,,IA,Hardin,HARDIN,50601,38,31.8,2,42.5522,-93.047
165444,West Bend Health and Rehabilitation,,IA,Palo Alto,PALO ALTO,50597,45,42.1,3,42.957,-94.448
165446,Westbrook Acres,,IA,Tama,TAMA,50635,54,39.8,2,42.1834,-92.72
165447,Midlands Living Center L L C,,IA,Pottawattamie,POTTAWATTAMIE,51503,94,69.7,4,41.2819,-95.836
165448,Bishop Drumm Retirement Center,,IA,Polk,POLK,50131,150,119.7,1,41.669,-93.7
165449,Spencer Post Acute Rehabilitation Center,,IA,Clay,CLAY,51301,82,58.1,1,43.1486,-95.156
165450,Accura Healthcare of Toledo,,IA,Tama,TAMA,52342,55,52.6,2,41.9867,-92.588
165451,Accura Healthcare of Marshalltown,,IA,Marshall,MARSHALL,50158,84,54.8,1,42.0178,-92.916
165452,Wapello Specialty Care,,IA,Louisa,LOUISA,52653,49,40.7,5,41.0732,-91.183
165455,Accura Healthcare of Carroll,,IA,Carroll,CARROLL,51401,65,48.8,1,42.0842,-94.869
165456,English Valley Nursing Care Center,,IA,Iowa,IOWA,52316,44,37.5,5,41.5176,-92.078
165460,Karen Acres Care Center,,IA,Polk,POLK,50322,35,31.1,5,41.6275,-93.724
165462,Sunny Hill Care Center,,IA,Tama,TAMA,52339,57,51.3,1,41.9758,-92.582
165463,Crestview Nursing and Rehabilitation,,IA,Hamilton,HAMILTON,50595,70,56.7,2,42.4546,-93.83
165465,Newaldaya Lifescapes,,IA,Black Hawk,BLACK HAWK,50613,112,100.9,4,42.5131,-92.449
165466,Chapters Living of Council Bluffs,,IA,Pottawattamie,POTTAWATTAMIE,51503,102,23.9,1,41.2314,-95.801
165467,"Kanawha Community Home, INC.",,IA,Hancock,HANCOCK,50447,26,19.2,5,42.9387,-93.794
165468,Eastern Star Masonic Home,,IA,Boone,BOONE,50036,76,72.3,3,42.0593,-93.901
165470,Pleasantview Home,,IA,Washington,WASHINGTON,52247,70,59.7,5,41.4898,-91.709
165471,Stonehill Care Center,,IA,Dubuque,DUBUQUE,52001,185,157.0,4,42.5328,-90.669
165472,Scenic Manor,,IA,Hardin,HARDIN,50126,77,62.9,4,42.5291,-93.261
165473,Sunrise Retirement Community,,IA,Woodbury,WOODBURY,51106,74,67.5,5,42.4758,-96.337
165474,The Ambassador Sidney Inc,,IA,Fremont,FREMONT,51652,46,39.5,4,40.7451,-95.647
165475,Wellington Place,,IA,Winneshiek,WINNESHIEK,52101,56,50.2,3,43.2994,-91.743
165476,Colonial Manors of Columbus Community,,IA,Louisa,LOUISA,52738,39,29.9,4,41.271,-91.371
165478,Arbor Court,,IA,Henry,HENRY,52641,62,56.6,3,40.974,-91.545
165479,Calvin Community,,IA,Polk,POLK,50310,59,57.7,4,41.6149,-93.676
165480,St Francis Manor,,IA,Poweshiek,POWESHIEK,50112,78,58.1,5,41.7432,-92.706
165481,Mayflower Home,,IA,Poweshiek,POWESHIEK,50112,40,28.6,5,41.7391,-92.724
165482,United Presbyterian Home,,IA,Washington,WASHINGTON,52353,59,43.1,5,41.2982,-91.679
165483,Halcyon House,,IA,Washington,WASHINGTON,52353,54,49.3,4,41.2889,-91.692
165484,St Luke Lutheran Nursing Home,,IA,Clay,CLAY,51301,79,69.4,2,43.1244,-95.128
165485,Lutheran Retirement Home,,IA,Worth,WORTH,50459,42,33.3,3,43.4514,-93.22
165486,Ruthven Community Care Center,,IA,Palo Alto,PALO ALTO,51358,46,43.1,4,43.1314,-94.9
165487,Wesley on Grand,,IA,Polk,POLK,50312,80,77.4,5,41.5845,-93.664
165488,Twilight Acres,,IA,Sac,SAC,51466,39,24.7,5,42.2755,-95.096
165490,Accura Healthcare of Cresco,,IA,Howard,HOWARD,52136,46,27.7,1,43.3661,-92.125
165491,Evans Senior Living Community,,IA,Howard,HOWARD,52136,43,32.0,5,43.3835,-92.114
165492,Lakeside Lutheran Home,,IA,Palo Alto,PALO ALTO,50536,55,39.5,2,43.1174,-94.683
165494,Tripoli Nursing & Rehab,,IA,Bremer,BREMER,50676,28,26.8,2,42.8046,-92.262
165495,Clarksville Skilled Nursing & Rehab Center,,IA,Butler,BUTLER,50619,42,34.1,3,42.7848,-92.673
165498,Westhaven Community,,IA,Boone,BOONE,50036,100,55.3,3,42.0603,-93.893
165500,Rotary Senior Living,,IA,Wright,WRIGHT,50533,46,33.4,1,42.6599,-93.894
165501,Community Care Center,,IA,Adair,ADAIR,50250,65,51.6,5,41.4967,-94.321
165502,Hillcrest Home,,IA,Bremer,BREMER,50674,61,48.2,5,42.8474,-92.11
165503,Good Neighbor Home,,IA,Delaware,DELAWARE,52057,112,95.5,3,42.4849,-91.438
165504,Algona Manor Care Center,,IA,Kossuth,KOSSUTH,50511,46,29.2,5,43.0666,-94.209
165507,Valley View Village,,IA,Polk,POLK,50317,79,74.8,3,41.615,-93.567
165508,"Martin Health Center, INC",,IA,Black Hawk,BLACK HAWK,50613,50,47.2,5,42.5296,-92.442
165509,The Alverno Health Care Facility,,IA,Clinton,CLINTON,52732,112,92.8,2,41.8594,-90.199
165510,Davenport Lutheran Home,,IA,Scott,SCOTT,52806,98,67.6,2,41.5745,-90.589
165511,Linn Manor Care Center,,IA,Linn,LINN,52302,38,35.3,2,42.0192,-91.602
165513,Luther Manor at Hillcrest,,IA,Dubuque,DUBUQUE,52001,103,97.5,1,42.5055,-90.716
165514,Ramsey Village,,IA,Polk,POLK,50310,78,69.7,2,41.6087,-93.654
165516,Jackson Ridge Healthcare Center,,IA,Jackson,JACKSON,52060,75,57.7,3,42.0663,-90.679
165522,Parkview Manor Care Center,,IA,Grundy,GRUNDY,50669,28,23.8,1,42.324,-92.606
165523,Estherville Community Care Center,,IA,Emmet,EMMET,51334,46,37.9,1,43.4024,-94.816
165524,Bethany Lutheran Home,,IA,Pottawattamie,POTTAWATTAMIE,51503,112,91.9,1,41.2634,-95.819
165525,The New Homestead Care Center,,IA,Guthrie,GUTHRIE,50115,58,47.2,2,41.6806,-94.484
165528,Accura Healthcare of Spirit Lake,,IA,Dickinson,DICKINSON,51360,80,66.8,2,43.4219,-95.122
165529,Accura Healthcare of Shenandoah,,IA,Page,PAGE,51601,42,39.4,1,40.7555,-95.374
165530,Glen Haven Village,,IA,Mills,MILLS,51534,69,63.4,2,41.0405,-95.731
165531,Garden View Care Center,,IA,Page,PAGE,51601,50,37.6,,40.7572,-95.382
165532,"Gracewell, An Eventide Community",,IA,Crawford,CRAWFORD,51442,84,73.5,5,42.0144,-95.344
165535,"Accura Healthcare of Aurelia, LLC",,IA,Cherokee,CHEROKEE,51005,41,36.0,4,42.7156,-95.44
165536,I O O F Home and Community Therapy Center,,IA,Cerro Gordo,CERRO GORDO,50401,82,71.3,3,43.1339,-93.216
165537,Hiawatha Care Center,,IA,Linn,LINN,52233,109,98.5,3,42.0422,-91.693
165538,Prairie Ridge Care Center,,IA,Sioux,SIOUX,51041,95,82.3,4,43.0121,-96.044
165539,Marian Home,,IA,Webster,WEBSTER,50501,90,71.9,5,42.512,-94.166
165541,Riceville Family Care and Therapy Center,,IA,Mitchell,MITCHELL,50466,34,29.5,5,43.3548,-92.554
165542,Meth-Wick Health Center,,IA,Linn,LINN,52405,69,56.2,5,41.9874,-91.694
165543,Wesley Park Centre,,IA,Jasper,JASPER,50208,66,60.3,3,41.7027,-93.054
165545,Windmill Manor,,IA,Johnson,JOHNSON,52241,120,110.7,1,41.6992,-91.622
165546,Tabor Manor Care Center,,IA,Fremont,FREMONT,51653,46,41.0,1,40.8983,-95.671
165547,Parkview Home,,IA,Henry,HENRY,52654,34,27.3,5,41.1476,-91.666
165548,Arbor Springs of West Des Moines L L C,,IA,Dallas,DALLAS,50266,56,50.8,3,41.5732,-93.824
165549,Accura Healthcare of Ottumwa,,IA,Wapello,WAPELLO,52501,60,54.3,4,41.0182,-92.417
165550,Solon Nursing Care Center,,IA,Johnson,JOHNSON,52333,96,82.0,5,41.8021,-91.492
165552,The Vinton Lutheran Home,,IA,Benton,BENTON,52349,61,48.2,2,42.1592,-92.023
165553,The Vistas at Bettendorf,,IA,Scott,SCOTT,52722,79,73.9,3,41.5263,-90.498
165555,Adel Acres,,IA,Dallas,DALLAS,50003,50,40.0,2,41.6138,-94.032
165556,Sunnycrest Manor,,IA,Dubuque,DUBUQUE,52001,77,72.5,3,42.5323,-90.658
165557,Deerfield Health Care Center,,IA,Polk,POLK,50323,30,23.5,5,41.6149,-93.807
165559,Ennoble Nursing and Rehab,,IA,Dubuque,DUBUQUE,52001,85,67.6,5,42.5044,-90.719
165561,Heritage House,,IA,Cass,CASS,50022,61,57.3,4,41.3986,-95.0
165565,Hawkeye Care Center Dubuque,,IA,Dubuque,DUBUQUE,52002,80,74.1,3,42.5005,-90.76
165566,"Highland Ridge Care Center, LLC",,IA,Iowa,IOWA,52361,59,48.3,3,41.6647,-92.007
165567,West Ridge Care Center,,IA,Linn,LINN,52405,60,51.7,5,41.98,-91.713
165568,Accura Healthcare of Cascade LLC,,IA,Dubuque,DUBUQUE,52033,46,42.0,5,42.3022,-91.019
165569,West Point Care Center Inc,,IA,Lee,LEE,52656,46,24.2,4,40.721,-91.451
165570,Crystal Heights Care Center,,IA,Mahaska,MAHASKA,52577,72,67.1,1,41.2953,-92.661
165574,Prairie View Home,,IA,Obrien,OBRIEN,51248,55,43.8,5,43.1855,-95.644
165575,Harmony Utica Ridge,,IA,Scott,SCOTT,52807,115,93.9,1,41.569,-90.52
165576,Ossian Care Center,,IA,Winneshiek,WINNESHIEK,52161,46,38.1,3,43.1469,-91.766
165577,Green Hills Health Care Center,,IA,Story,STORY,50014,56,44.8,5,42.0021,-93.644
165578,Accura Healthcare of Muscatine,,IA,Muscatine,MUSCATINE,52761,100,65.3,3,41.4471,-91.084
165579,Maquoketa Care Center,,IA,Jackson,JACKSON,52060,46,34.6,4,42.0717,-90.678
165580,Royal Oaks Nursing and Rehabilitation Center,,IA,Polk,POLK,50322,115,86.0,1,41.644,-93.733
165584,Bethany Home,,IA,Dubuque,DUBUQUE,52001,66,65.2,5,42.5191,-90.662
165585,Aspire of Muscatine,,IA,Muscatine,MUSCATINE,52761,100,33.5,1,41.4358,-91.066
165586,Timely Mission Nursing Home,,IA,Winnebago,WINNEBAGO,50424,42,32.3,5,43.3881,-93.952
165587,Northbrook Healthcare and Rehabilitation Center,,IA,Linn,LINN,52402,130,83.5,1,42.0422,-91.658
165589,Oskaloosa Care Center,,IA,Mahaska,MAHASKA,52577,83,82.5,1,41.2999,-92.666
165590,Clarence Nursing Home,,IA,Cedar,CEDAR,52216,46,44.1,5,41.8869,-91.063
165591,Spurgeon Manor,,IA,Dallas,DALLAS,50063,55,48.0,5,41.6804,-93.958
165592,Savannah Heights,,IA,Henry,HENRY,52641,50,33.3,4,40.962,-91.528
165593,Scottish Rite Park Inc,,IA,Polk,POLK,50312,51,28.7,5,41.588,-93.657
165594,Brooklyn Community Estates,,IA,Poweshiek,POWESHIEK,52211,50,45.0,5,41.739,-92.442
165595,"Akron Care Center, INC",,IA,Plymouth,PLYMOUTH,51001,45,42.1,4,42.8159,-96.551
165597,"Edgewater, A Wesleylife Community",,IA,Polk,POLK,50266,40,38.9,4,41.5541,-93.832
165599,Cedar Manor Nursing Home,,IA,Cedar,CEDAR,52772,54,46.9,4,41.7776,-91.125
165601,Harmony West Des Moines,,IA,Polk,POLK,50265,113,98.6,1,41.5435,-93.767
165602,Prestige Care Center of Fairfield,,IA,Jefferson,JEFFERSON,52556,73,52.6,1,41.0038,-91.952
165603,Denver Sunset Home,,IA,Bremer,BREMER,50622,31,27.6,4,42.6744,-92.335
165604,Keystone Nursing Care Center INC,,IA,Benton,BENTON,52249,55,42.0,5,42.0036,-92.199
165605,Kennybrook Village,,IA,Polk,POLK,50111,40,38.4,4,41.6883,-93.806
165606,Perry Lutheran Home,,IA,Dallas,DALLAS,50220,70,54.6,1,41.8384,-94.091
165607,The Cottages,,IA,Marion,MARION,50219,100,84.5,2,41.4238,-92.916
165609,Newton Village Health Care Center,,IA,Jasper,JASPER,50208,24,20.9,5,41.7032,-93.054
165610,Prairie Vista Village,,IA,Polk,POLK,50009,46,43.6,5,41.6369,-93.465
165611,Wilton Retirement Community,,IA,Muscatine,MUSCATINE,52778,34,31.0,5,41.5961,-91.011
165612,Trinity Center at Luther Park,,IA,Polk,POLK,50316,120,112.7,1,41.6223,-93.595
165613,Northridge Village,,IA,Story,STORY,50010,38,36.1,5,42.0567,-93.657
165614,Rose Haven Nursing Home,,IA,Iowa,IOWA,52301,58,44.5,4,41.7892,-92.045
165615,Pioneer Valley Living And Rehab,,IA,Woodbury,WOODBURY,51054,66,43.5,1,42.3936,-96.363
165616,The Bridges at Ankeny,,IA,Polk,POLK,50023,100,92.9,2,41.7196,-93.623
165617,Rehabilitation Center of Lisbon,,IA,Linn,LINN,52253,64,62.6,4,41.9225,-91.393
165618,Grand Meadows Senior Living & Health Care,,IA,Dubuque,DUBUQUE,52002,32,30.0,2,42.5132,-90.754
165619,Fieldstone of Dewitt,,IA,Clinton,CLINTON,52742,70,65.6,5,41.8282,-90.551
165620,St Luke's Regional Medical Center SNF,,IA,Woodbury,WOODBURY,51102,20,6.6,5,42.4953,-96.401
165621,The Gardens Of Cedar Rapids,,IA,Linn,LINN,52404,40,35.4,4,41.9437,-91.748
165622,The Suites at Western Home Communities,,IA,Black Hawk,BLACK HAWK,50613,72,68.5,5,42.4905,-92.438
165623,Creekside,,IA,Grundy,GRUNDY,50638,55,35.1,5,42.3579,-92.756
165624,"Brio of Johnston, LLC",,IA,Polk,POLK,50131,36,33.5,5,41.6859,-93.745
165625,Terrace Glen Village,,IA,Linn,LINN,52302,40,37.6,5,42.0547,-91.614
165626,Oakview Nursing & Rehablitation - Marion,,IA,Linn,LINN,52302,40,37.3,4,42.0434,-91.593
165790,Cedar Ridge Village,,IA,Dallas,DALLAS,50266,40,38.7,4,41.563,-93.826
165791,Walnut Ridge,,IA,Dallas,DALLAS,50325,60,41.8,5,41.6068,-93.773
165792,Mount Carmel Bluffs,,IA,Dubuque,DUBUQUE,52003,60,52.1,5,42.4752,-90.656
165793,The Summit of Bettendorf,,IA,Scott,SCOTT,52722,39,37.2,3,41.5748,-90.475
165794,Prairie Gate,,IA,Pottawattamie,POTTAWATTAMIE,51503,72,35.0,2,41.2538,-95.811
165795,Perry Lutheran Homes Eden Acres Campus,,IA,Dallas,DALLAS,50220,57,47.7,2,41.8388,-94.075
165796,St Anthony Senior Services,,IA,Carroll,CARROLL,51401,79,75.9,2,42.0568,-94.859
165797,Southeast Iowa Healthcare Center,,IA,Lee,LEE,52632,55,48.3,5,40.4212,-91.407
165798,Hallmar Village,,IA,Linn,LINN,52402,55,48.8,2,42.0588,-91.639
16A001,Childserve Habilitation Center,,IA,Polk,POLK,50131,74,70.9,5,41.6619,-93.699
16A002,Iowa Veterans Home,,IA,Marshall,MARSHALL,50158,305,305.0,5,42.0527,-92.935
16E016,"Virginia Gay Nursing & Rehab, LLC",,IA,Benton,BENTON,52349,40,34.4,5,42.173,-92.013
16E050,Buchanan County Health Center,,IA,Buchanan,BUCHANAN,50644,39,32.5,5,42.4688,-91.875
16E170,Franklin General Hospital,,IA,Franklin,FRANKLIN,50441,52,32.4,5,42.7407,-93.186
16E263,Sanford Senior Care Sheldon,,IA,Obrien,OBRIEN,51201,70,45.7,1,43.1863,-95.847
16E277,Story Medical Senior Care,,IA,Story,STORY,50201,60,57.8,5,42.0037,-93.435
16E637,Hegg Memorial Health Center,,IA,Sioux,SIOUX,51247,60,55.8,5,43.2042,-96.285
16E638,MercyOne Dyersville Senior Care,,IA,Dubuque,DUBUQUE,52040,40,24.1,5,42.4762,-91.129
16E668,Palo Alto County Hospital,,IA,Palo Alto,PALO ALTO,50536,22,21.8,4,43.1192,-94.691
16E718,Humboldt County Memorial Hospital,,IA,Humboldt,HUMBOLDT,50548,28,25.2,5,42.7333,-94.23
16E728,MercyOne Centerville Medical Center,,IA,Appanoose,APPANOOSE,52544,20,18.5,2,40.7275,-92.865
16E761,Osceola Senior Living,,IA,Osceola,OSCEOLA,51249,46,31.7,,43.4104,-95.744
175008,MEDICALODGES WICHITA,,KS,Sedgwick,SEDGWICK,67211,55,44.3,3,37.6526,-97.315
175044,BREWSTER HEALTH CENTER,,KS,Shawnee,SHAWNEE,66611,97,75.7,5,39.0151,-95.691
175078,LEGACY AT COLLEGE HILL,,KS,Sedgwick,SEDGWICK,67208,75,66.6,1,37.723,-97.278
175100,"VIA CHRISTI VILLAGE MANHATTAN, INC",,KS,Riley,RILEY,66502,93,84.5,3,39.2132,-96.607
175113,LEGACY ON 10TH AVENUE,,KS,Shawnee,SHAWNEE,66607,60,55.0,1,39.0443,-95.65
175114,DIVERSICARE OF HUTCHINSON,,KS,Reno,RENO,67502,73,66.9,4,38.0794,-97.907
175115,VILLA ST FRANCIS CATHOLIC CARE CENTER INC,,KS,Johnson,JOHNSON,66062,170,145.5,5,38.8997,-94.777
175122,DELMAR GARDENS OF LENEXA,,KS,Johnson,JOHNSON,66215,222,176.8,4,38.9509,-94.728
175123,MERRIAM GARDENS HEALTHCARE & REHABILITATION,,KS,Johnson,JOHNSON,66203,120,76.0,2,39.0169,-94.7
175124,"LAKEPOINT EL DORADO, LLC",,KS,Butler,BUTLER,67042,75,61.4,2,37.8045,-96.862
175126,VALLEY VIEW SENIOR LIFE,,KS,Geary,GEARY,66441,100,63.7,1,39.0155,-96.854
175127,LEGACY AT SALINA,,KS,Saline,SALINE,67401,45,39.3,2,38.8296,-97.606
175130,MEADOWBROOK REHABILITATION HOSPITAL,,KS,Johnson,JOHNSON,66030,42,42.0,1,38.8108,-94.938
175133,DIVERSICARE OF HAYSVILLE,,KS,Sedgwick,SEDGWICK,67060,119,84.2,1,37.5661,-97.355
175135,WILLOW POINT REHABILITATION AND NURSING CENTER,,KS,Wyandotte,WYANDOTTE,66104,45,33.5,1,39.1303,-94.729
175141,MEDICALODGES ATCHISON,,KS,Atchison,ATCHISON,66002,60,35.1,4,39.5692,-95.135
175145,BROOKSIDE RETIREMENT COMMUNITY,,KS,Osage,OSAGE,66524,60,48.1,5,38.7815,-95.561
175151,LAWRENCE MEMORIAL HOSPITAL SNF,,KS,Douglas,DOUGLAS,66044,20,12.2,4,38.98,-95.248
175154,LEXINGTON PARK NURSING & POST ACUTE CENTER,,KS,Shawnee,SHAWNEE,66604,90,80.2,5,39.0492,-95.728
175157,LIFE CARE CENTER OF ANDOVER,,KS,Butler,BUTLER,67002,154,93.4,1,37.7232,-97.141
175158,GARDEN TERRACE AT OVERLAND PARK,,KS,Johnson,JOHNSON,66214,163,142.9,2,38.9845,-94.705
175159,PROVIDENCE PLACE,,KS,Wyandotte,WYANDOTTE,66112,45,42.6,4,39.1286,-94.784
175162,MEDICALODGES LEAVENWORTH,,KS,Leavenworth,LEAVENWORTH,66048,45,28.7,1,39.303,-94.94
175163,SOUTHWEST MEDICAL CENTER SNF,,KS,Seward,SEWARD,67905,20,3.8,2,37.0542,-100.93
175165,ROLLING HILLS HEALTH CENTER,,KS,Shawnee,SHAWNEE,66614,70,42.6,2,39.0247,-95.781
175168,GREAT PLAINS POST ACUTE,,KS,Sedgwick,SEDGWICK,67206,118,103.6,1,37.723,-97.255
