county_fips,state_abbr,county_name,county_name_norm,year,total_population,pop_65_plus,pct_pop_65_plus
16055,ID,Kootenai County,KOOTENAI,2024,188323,32015,0.17
16057,ID,Latah County,LATAH,2020,39638,6739,0.170014
16057,ID,Latah County,LATAH,2021,40406,6869,0.17
16057,ID,Latah County,LATAH,2022,41330,7026,0.169998
16057,ID,Latah County,LATAH,2023,41691,7088,0.170013
16057,ID,Latah County,LATAH,2024,42180,7171,0.170009
16059,ID,Lemhi County,LEMHI,2020,7958,1352,0.169892
16059,ID,Lemhi County,LEMHI,2021,8158,1386,0.169895
16059,ID,Lemhi County,LEMHI,2022,8286,1408,0.169925
16059,ID,Lemhi County,LEMHI,2023,8447,1435,0.169883
16059,ID,Lemhi County,LEMHI,2024,8397,1427,0.169942
16061,ID,Lewis County,LEWIS,2020,3524,599,0.169977
16061,ID,Lewis County,LEWIS,2021,3689,627,0.169965
16061,ID,Lewis County,LEWIS,2022,3727,634,0.17011
16061,ID,Lewis County,LEWIS,2023,3740,636,0.170053
16061,ID,Lewis County,LEWIS,2024,3728,634,0.170064
16063,ID,Lincoln County,LINCOLN,2020,5136,874,0.170171
16063,ID,Lincoln County,LINCOLN,2021,5289,900,0.170164
16063,ID,Lincoln County,LINCOLN,2022,5365,913,0.170177
16063,ID,Lincoln County,LINCOLN,2023,5444,926,0.170096
16063,ID,Lincoln County,LINCOLN,2024,5556,945,0.170086
16065,ID,Madison County,MADISON,2020,52912,8995,0.169999
16065,ID,Madison County,MADISON,2021,54079,9193,0.169992
16065,ID,Madison County,MADISON,2022,55427,9422,0.169989
16065,ID,Madison County,MADISON,2023,55123,9371,0.170002
16065,ID,Madison County,MADISON,2024,55549,9443,0.169994
16067,ID,Minidoka County,MINIDOKA,2020,21671,3684,0.169997
16067,ID,Minidoka County,MINIDOKA,2021,21951,3731,0.169969
16067,ID,Minidoka County,MINIDOKA,2022,22202,3774,0.169985
16067,ID,Minidoka County,MINIDOKA,2023,22526,3829,0.169981
16067,ID,Minidoka County,MINIDOKA,2024,22691,3857,0.169979
16069,ID,Nez Perce County,NEZ PERCE,2020,42148,7165,0.169996
16069,ID,Nez Perce County,NEZ PERCE,2021,42511,7227,0.170003
16069,ID,Nez Perce County,NEZ PERCE,2022,43003,7311,0.170011
16069,ID,Nez Perce County,NEZ PERCE,2023,42978,7306,0.169994
16069,ID,Nez Perce County,NEZ PERCE,2024,42847,7284,0.17
16071,ID,Oneida County,ONEIDA,2020,4564,776,0.170026
16071,ID,Oneida County,ONEIDA,2021,4604,783,0.17007
16071,ID,Oneida County,ONEIDA,2022,4740,806,0.170042
16071,ID,Oneida County,ONEIDA,2023,4955,842,0.169929
16071,ID,Oneida County,ONEIDA,2024,4976,846,0.170016
16073,ID,Owyhee County,OWYHEE,2020,11999,2040,0.170014
16073,ID,Owyhee County,OWYHEE,2021,12362,2101,0.169956
16073,ID,Owyhee County,OWYHEE,2022,12644,2149,0.169962
16073,ID,Owyhee County,OWYHEE,2023,12762,2169,0.169958
16073,ID,Owyhee County,OWYHEE,2024,12748,2167,0.169987
16075,ID,Payette County,PAYETTE,2020,25588,4350,0.170002
16075,ID,Payette County,PAYETTE,2021,26385,4486,0.170021
16075,ID,Payette County,PAYETTE,2022,26934,4579,0.170008
16075,ID,Payette County,PAYETTE,2023,27284,4639,0.170026
16075,ID,Payette County,PAYETTE,2024,27662,4703,0.170017
16077,ID,Power County,POWER,2020,7883,1340,0.169986
16077,ID,Power County,POWER,2021,7980,1357,0.17005
16077,ID,Power County,POWER,2022,8122,1381,0.170032
16077,ID,Power County,POWER,2023,8301,1411,0.16998
16077,ID,Power County,POWER,2024,8381,1425,0.170027
16079,ID,Shoshone County,SHOSHONE,2020,13205,2245,0.170011
16079,ID,Shoshone County,SHOSHONE,2021,13623,2316,0.170007
16079,ID,Shoshone County,SHOSHONE,2022,13951,2372,0.170024
16079,ID,Shoshone County,SHOSHONE,2023,14072,2393,0.170054
16079,ID,Shoshone County,SHOSHONE,2024,14074,2393,0.17003
16081,ID,Teton County,TETON,2020,11734,1994,0.169934
16081,ID,Teton County,TETON,2021,12273,2086,0.169967
16081,ID,Teton County,TETON,2022,12553,2134,0.169999
16081,ID,Teton County,TETON,2023,12632,2147,0.169965
16081,ID,Teton County,TETON,2024,12932,2198,0.169966
16083,ID,Twin Falls County,TWIN FALLS,2020,90374,15364,0.170005
16083,ID,Twin Falls County,TWIN FALLS,2021,92410,15710,0.170003
16083,ID,Twin Falls County,TWIN FALLS,2022,93973,15976,0.170006
16083,ID,Twin Falls County,TWIN FALLS,2023,95404,16219,0.170003
16083,ID,Twin Falls County,TWIN FALLS,2024,96509,16407,0.170005
16085,ID,Valley County,VALLEY,2020,11842,2013,0.169988
16085,ID,Valley County,VALLEY,2021,12258,2084,0.170011
16085,ID,Valley County,VALLEY,2022,12436,2114,0.16999
16085,ID,Valley County,VALLEY,2023,12630,2147,0.169992
16085,ID,Valley County,VALLEY,2024,12777,2172,0.169993
16087,ID,Washington County,WASHINGTON,2020,10560,1796,0.170076
16087,ID,Washington County,WASHINGTON,2021,10905,1854,0.170014
16087,ID,Washington County,WASHINGTON,2022,11198,1904,0.17003
16087,ID,Washington County,WASHINGTON,2023,11508,1957,0.170056
16087,ID,Washington County,WASHINGTON,2024,11539,1962,0.170032
17001,IL,Adams County,ADAMS,2020,65622,10828,0.165006
17001,IL,Adams County,ADAMS,2021,65077,10738,0.165005
17001,IL,Adams County,ADAMS,2022,64526,10647,0.165003
17001,IL,Adams County,ADAMS,2023,64435,10632,0.165003
17001,IL,Adams County,ADAMS,2024,64109,10578,0.165
17003,IL,Alexander County,ALEXANDER,2020,5172,853,0.164927
17003,IL,Alexander County,ALEXANDER,2021,5028,830,0.165076
17003,IL,Alexander County,ALEXANDER,2022,4859,802,0.165055
17003,IL,Alexander County,ALEXANDER,2023,4723,779,0.164938
17003,IL,Alexander County,ALEXANDER,2024,4594,758,0.164998
17005,IL,Bond County,BOND,2020,16856,2781,0.164986
17005,IL,Bond County,BOND,2021,16797,2771,0.16497
17005,IL,Bond County,BOND,2022,16716,2758,0.164992
17005,IL,Bond County,BOND,2023,16637,2745,0.164994
17005,IL,Bond County,BOND,2024,16576,2735,0.164998
17007,IL,Boone County,BOONE,2020,53339,8801,0.165001
17007,IL,Boone County,BOONE,2021,53173,8774,0.165009
17007,IL,Boone County,BOONE,2022,53084,8759,0.165003
17007,IL,Boone County,BOONE,2023,53239,8785,0.165011
17007,IL,Boone County,BOONE,2024,53313,8797,0.165007
17009,IL,Brown County,BROWN,2020,6237,1029,0.164983
17009,IL,Brown County,BROWN,2021,6444,1064,0.165115
17009,IL,Brown County,BROWN,2022,6321,1043,0.165006
17009,IL,Brown County,BROWN,2023,6301,1040,0.165053
17009,IL,Brown County,BROWN,2024,6307,1041,0.165055
17011,IL,Bureau County,BUREAU,2020,33225,5482,0.164996
17011,IL,Bureau County,BUREAU,2021,32999,5445,0.165005
17011,IL,Bureau County,BUREAU,2022,32862,5422,0.164993
17011,IL,Bureau County,BUREAU,2023,32758,5405,0.164998
17011,IL,Bureau County,BUREAU,2024,32486,5360,0.164994
17013,IL,Calhoun County,CALHOUN,2020,4403,727,0.165115
17013,IL,Calhoun County,CALHOUN,2021,4392,725,0.165073
17013,IL,Calhoun County,CALHOUN,2022,4335,715,0.164937
17013,IL,Calhoun County,CALHOUN,2023,4293,708,0.16492
17013,IL,Calhoun County,CALHOUN,2024,4224,697,0.165009
17015,IL,Carroll County,CARROLL,2020,15678,2587,0.165008
17015,IL,Carroll County,CARROLL,2021,15712,2592,0.164969
17015,IL,Carroll County,CARROLL,2022,15553,2566,0.164984
17015,IL,Carroll County,CARROLL,2023,15492,2556,0.164988
17015,IL,Carroll County,CARROLL,2024,15444,2548,0.164983
17017,IL,Cass County,CASS,2020,12976,2141,0.164997
17017,IL,Cass County,CASS,2021,12778,2109,0.165049
17017,IL,Cass County,CASS,2022,12672,2091,0.165009
17017,IL,Cass County,CASS,2023,12779,2109,0.165036
17017,IL,Cass County,CASS,2024,12713,2098,0.165028
17019,IL,Champaign County,CHAMPAIGN,2020,206252,34032,0.165002
17019,IL,Champaign County,CHAMPAIGN,2021,207232,34194,0.165003
17019,IL,Champaign County,CHAMPAIGN,2022,208033,34326,0.165003
17019,IL,Champaign County,CHAMPAIGN,2023,209813,34619,0.164999
17019,IL,Champaign County,CHAMPAIGN,2024,212374,35042,0.165001
17021,IL,Christian County,CHRISTIAN,2020,33982,5607,0.164999
17021,IL,Christian County,CHRISTIAN,2021,33731,5566,0.165011
17021,IL,Christian County,CHRISTIAN,2022,33410,5513,0.16501
17021,IL,Christian County,CHRISTIAN,2023,33319,5498,0.165011
17021,IL,Christian County,CHRISTIAN,2024,33247,5486,0.165007
17023,IL,Clark County,CLARK,2020,15448,2549,0.165005
17023,IL,Clark County,CLARK,2021,15375,2537,0.165008
17023,IL,Clark County,CLARK,2022,15211,2510,0.165012
17023,IL,Clark County,CLARK,2023,15218,2511,0.165002
17023,IL,Clark County,CLARK,2024,15076,2488,0.165031
17025,IL,Clay County,CLAY,2020,13273,2190,0.164997
17025,IL,Clay County,CLAY,2021,13166,2172,0.16497
17025,IL,Clay County,CLAY,2022,13053,2153,0.164943
17025,IL,Clay County,CLAY,2023,12945,2135,0.164929
17025,IL,Clay County,CLAY,2024,12821,2115,0.164964
17027,IL,Clinton County,CLINTON,2020,36913,6090,0.164983
17027,IL,Clinton County,CLINTON,2021,36898,6088,0.164995
17027,IL,Clinton County,CLINTON,2022,36987,6103,0.165004
17027,IL,Clinton County,CLINTON,2023,36886,6086,0.164995
17027,IL,Clinton County,CLINTON,2024,37087,6119,0.16499
17029,IL,Coles County,COLES,2020,47084,7769,0.165003
17029,IL,Coles County,COLES,2021,47136,7778,0.165012
17029,IL,Coles County,COLES,2022,46708,7707,0.165004
17029,IL,Coles County,COLES,2023,46532,7678,0.165005
17029,IL,Coles County,COLES,2024,46423,7660,0.165004
17031,IL,Cook County,COOK,2020,1316181,526472,0.4
17031,IL,Cook County,COOK,2021,1316181,526472,0.4
17031,IL,Cook County,COOK,2022,1316181,526472,0.4
17031,IL,Cook County,COOK,2023,1316181,526472,0.4
17031,IL,Cook County,COOK,2024,1316181,526472,0.4
17033,IL,Crawford County,CRAWFORD,2020,18637,3075,0.164994
17033,IL,Crawford County,CRAWFORD,2021,18673,3081,0.164998
17033,IL,Crawford County,CRAWFORD,2022,18516,3055,0.164992
17033,IL,Crawford County,CRAWFORD,2023,18342,3026,0.164977
17033,IL,Crawford County,CRAWFORD,2024,18388,3034,0.164999
17035,IL,Cumberland County,CUMBERLAND,2020,10437,1722,0.16499
17035,IL,Cumberland County,CUMBERLAND,2021,10358,1709,0.164993
17035,IL,Cumberland County,CUMBERLAND,2022,10296,1699,0.165016
17035,IL,Cumberland County,CUMBERLAND,2023,10272,1695,0.165012
17035,IL,Cumberland County,CUMBERLAND,2024,10305,1700,0.164968
17037,IL,DeKalb County,DEKALB,2020,100368,16560,0.164993
17037,IL,DeKalb County,DEKALB,2021,100584,16596,0.164996
17037,IL,DeKalb County,DEKALB,2022,100569,16594,0.165001
17037,IL,DeKalb County,DEKALB,2023,100661,16609,0.164999
17037,IL,DeKalb County,DEKALB,2024,101335,16720,0.164997
17039,IL,De Witt County,DE WITT,2020,15464,2552,0.165028
17039,IL,De Witt County,DE WITT,2021,15410,2543,0.165023
17039,IL,De Witt County,DE WITT,2022,15341,2532,0.165048
17039,IL,De Witt County,DE WITT,2023,15331,2530,0.165025
17039,IL,De Witt County,DE WITT,2024,15319,2528,0.165024
17041,IL,Douglas County,DOUGLAS,2020,19780,3264,0.165015
17041,IL,Douglas County,DOUGLAS,2021,19714,3253,0.16501
17041,IL,Douglas County,DOUGLAS,2022,19702,3251,0.165009
17041,IL,Douglas County,DOUGLAS,2023,19733,3256,0.165003
17041,IL,Douglas County,DOUGLAS,2024,19824,3271,0.165002
17043,IL,DuPage County,DUPAGE,2020,931508,153698,0.164999
17043,IL,DuPage County,DUPAGE,2021,927145,152978,0.164999
17043,IL,DuPage County,DUPAGE,2022,925143,152648,0.164999
17043,IL,DuPage County,DUPAGE,2023,929180,153314,0.164999
17043,IL,DuPage County,DUPAGE,2024,937142,154628,0.165
17045,IL,Edgar County,EDGAR,2020,16808,2774,0.16504
17045,IL,Edgar County,EDGAR,2021,16601,2739,0.16499
17045,IL,Edgar County,EDGAR,2022,16426,2711,0.165043
17045,IL,Edgar County,EDGAR,2023,16442,2713,0.165004
17045,IL,Edgar County,EDGAR,2024,16398,2706,0.16502
17047,IL,Edwards County,EDWARDS,2020,6209,1024,0.164922
17047,IL,Edwards County,EDWARDS,2021,6087,1004,0.164942
17047,IL,Edwards County,EDWARDS,2022,6073,1002,0.164993
17047,IL,Edwards County,EDWARDS,2023,6021,993,0.164923
17047,IL,Edwards County,EDWARDS,2024,5984,987,0.16494
17049,IL,Effingham County,EFFINGHAM,2020,34707,5726,0.164981
17049,IL,Effingham County,EFFINGHAM,2021,34514,5694,0.164977
17049,IL,Effingham County,EFFINGHAM,2022,34336,5665,0.164987
17049,IL,Effingham County,EFFINGHAM,2023,34453,5684,0.164978
17049,IL,Effingham County,EFFINGHAM,2024,34602,5709,0.16499
17051,IL,Fayette County,FAYETTE,2020,21485,3545,0.164999
17051,IL,Fayette County,FAYETTE,2021,21438,3537,0.164987
17051,IL,Fayette County,FAYETTE,2022,21284,3512,0.165007
17051,IL,Fayette County,FAYETTE,2023,21209,3500,0.165024
17051,IL,Fayette County,FAYETTE,2024,21157,3491,0.165004
17053,IL,Ford County,FORD,2020,13511,2229,0.164977
17053,IL,Ford County,FORD,2021,13480,2224,0.164985
17053,IL,Ford County,FORD,2022,13270,2189,0.164959
17053,IL,Ford County,FORD,2023,13316,2197,0.164989
17053,IL,Ford County,FORD,2024,13451,2219,0.164969
17055,IL,Franklin County,FRANKLIN,2020,37717,6223,0.164992
17055,IL,Franklin County,FRANKLIN,2021,37484,6184,0.164977
17055,IL,Franklin County,FRANKLIN,2022,37226,6142,0.164992
17055,IL,Franklin County,FRANKLIN,2023,37156,6130,0.16498
17055,IL,Franklin County,FRANKLIN,2024,37033,6110,0.164988
17057,IL,Fulton County,FULTON,2020,33554,5536,0.164988
17057,IL,Fulton County,FULTON,2021,33344,5502,0.165007
17057,IL,Fulton County,FULTON,2022,33022,5448,0.164981
17057,IL,Fulton County,FULTON,2023,32664,5389,0.164983
17057,IL,Fulton County,FULTON,2024,32510,5364,0.164995
17059,IL,Gallatin County,GALLATIN,2020,4945,816,0.165015
17059,IL,Gallatin County,GALLATIN,2021,4908,810,0.165037
17059,IL,Gallatin County,GALLATIN,2022,4842,799,0.165014
17059,IL,Gallatin County,GALLATIN,2023,4708,777,0.165038
17059,IL,Gallatin County,GALLATIN,2024,4690,774,0.165032
17061,IL,Greene County,GREENE,2020,11935,1969,0.164977
17061,IL,Greene County,GREENE,2021,11848,1955,0.165007
17061,IL,Greene County,GREENE,2022,11643,1921,0.164992
17061,IL,Greene County,GREENE,2023,11572,1910,0.165054
17061,IL,Greene County,GREENE,2024,11417,1884,0.165017
17063,IL,Grundy County,GRUNDY,2020,52535,8668,0.164995
17063,IL,Grundy County,GRUNDY,2021,52984,8743,0.165012
17063,IL,Grundy County,GRUNDY,2022,53153,8770,0.164995
17063,IL,Grundy County,GRUNDY,2023,53587,8842,0.165003
17063,IL,Grundy County,GRUNDY,2024,53835,8883,0.165004
17065,IL,Hamilton County,HAMILTON,2020,7993,1319,0.165019
17065,IL,Hamilton County,HAMILTON,2021,7908,1305,0.165023
17065,IL,Hamilton County,HAMILTON,2022,7976,1316,0.164995
17065,IL,Hamilton County,HAMILTON,2023,7886,1301,0.164976
17065,IL,Hamilton County,HAMILTON,2024,7818,1290,0.165004
17067,IL,Hancock County,HANCOCK,2020,17558,2897,0.164996
17067,IL,Hancock County,HANCOCK,2021,17395,2870,0.16499
17067,IL,Hancock County,HANCOCK,2022,17250,2846,0.164986
17067,IL,Hancock County,HANCOCK,2023,17195,2837,0.16499
17067,IL,Hancock County,HANCOCK,2024,17008,2806,0.164981
17069,IL,Hardin County,HARDIN,2020,3646,602,0.165112
17069,IL,Hardin County,HARDIN,2021,3640,601,0.16511
17069,IL,Hardin County,HARDIN,2022,3588,592,0.164994
17069,IL,Hardin County,HARDIN,2023,3599,594,0.165046
17069,IL,Hardin County,HARDIN,2024,3550,586,0.16507
17071,IL,Henderson County,HENDERSON,2020,6335,1045,0.164957
17071,IL,Henderson County,HENDERSON,2021,6309,1041,0.165002
17071,IL,Henderson County,HENDERSON,2022,6168,1018,0.165045
17071,IL,Henderson County,HENDERSON,2023,6105,1007,0.164947
17071,IL,Henderson County,HENDERSON,2024,6048,998,0.165013
17073,IL,Henry County,HENRY,2020,49178,8114,0.164992
17073,IL,Henry County,HENRY,2021,48929,8073,0.164994
17073,IL,Henry County,HENRY,2022,48567,8013,0.164989
17073,IL,Henry County,HENRY,2023,48362,7980,0.165006
17073,IL,Henry County,HENRY,2024,48177,7949,0.164996
17075,IL,Iroquois County,IROQUOIS,2020,26966,4449,0.164986
17075,IL,Iroquois County,IROQUOIS,2021,26761,4416,0.165016
17075,IL,Iroquois County,IROQUOIS,2022,26417,4359,0.165007
17075,IL,Iroquois County,IROQUOIS,2023,26033,4295,0.164983
17075,IL,Iroquois County,IROQUOIS,2024,26067,4301,0.164998
17077,IL,Jackson County,JACKSON,2020,53264,8789,0.165008
17077,IL,Jackson County,JACKSON,2021,52986,8743,0.165006
17077,IL,Jackson County,JACKSON,2022,53004,8746,0.165006
17077,IL,Jackson County,JACKSON,2023,52867,8723,0.164999
17077,IL,Jackson County,JACKSON,2024,53199,8778,0.165003
17079,IL,Jasper County,JASPER,2020,9255,1527,0.164992
17079,IL,Jasper County,JASPER,2021,9210,1519,0.164929
17079,IL,Jasper County,JASPER,2022,9185,1515,0.164943
17079,IL,Jasper County,JASPER,2023,9156,1511,0.165028
17079,IL,Jasper County,JASPER,2024,9092,1500,0.16498
17081,IL,Jefferson County,JEFFERSON,2020,37000,6105,0.165
17081,IL,Jefferson County,JEFFERSON,2021,36899,6089,0.165018
17081,IL,Jefferson County,JEFFERSON,2022,36415,6009,0.165014
17081,IL,Jefferson County,JEFFERSON,2023,36331,5995,0.165011
17081,IL,Jefferson County,JEFFERSON,2024,36107,5958,0.16501
17083,IL,Jersey County,JERSEY,2020,21492,3546,0.164992
17083,IL,Jersey County,JERSEY,2021,21350,3523,0.165012
17083,IL,Jersey County,JERSEY,2022,21222,3502,0.165017
17083,IL,Jersey County,JERSEY,2023,21158,3491,0.164997
17083,IL,Jersey County,JERSEY,2024,21150,3490,0.165012
17085,IL,Jo Daviess County,JO DAVIESS,2020,22098,3646,0.164992
17085,IL,Jo Daviess County,JO DAVIESS,2021,22016,3633,0.165016
17085,IL,Jo Daviess County,JO DAVIESS,2022,21863,3607,0.164982
17085,IL,Jo Daviess County,JO DAVIESS,2023,21749,3588,0.164973
17085,IL,Jo Daviess County,JO DAVIESS,2024,21528,3552,0.164994
17087,IL,Johnson County,JOHNSON,2020,13322,2198,0.16499
17087,IL,Johnson County,JOHNSON,2021,13481,2225,0.165047
17087,IL,Johnson County,JOHNSON,2022,13401,2211,0.164988
17087,IL,Johnson County,JOHNSON,2023,13355,2204,0.165032
17087,IL,Johnson County,JOHNSON,2024,13320,2198,0.165015
17089,IL,Kane County,KANE,2020,516403,85207,0.165001
17089,IL,Kane County,KANE,2021,516564,85234,0.165002
17089,IL,Kane County,KANE,2022,515070,84987,0.165001
17089,IL,Kane County,KANE,2023,517241,85345,0.165
17089,IL,Kane County,KANE,2024,520997,85965,0.165001
17091,IL,Kankakee County,KANKAKEE,2020,107403,17722,0.165005
17091,IL,Kankakee County,KANKAKEE,2021,106757,17615,0.165001
17091,IL,Kankakee County,KANKAKEE,2022,106221,17527,0.165005
17091,IL,Kankakee County,KANKAKEE,2023,106386,17554,0.165003
17091,IL,Kankakee County,KANKAKEE,2024,106410,17558,0.165003
17093,IL,Kendall County,KENDALL,2020,132351,21838,0.165001
17093,IL,Kendall County,KENDALL,2021,135023,22279,0.165002
17093,IL,Kendall County,KENDALL,2022,137602,22704,0.164998
17093,IL,Kendall County,KENDALL,2023,140229,23138,0.165002
17093,IL,Kendall County,KENDALL,2024,143171,23623,0.164998
17095,IL,Knox County,KNOX,2020,49806,8218,0.165
17095,IL,Knox County,KNOX,2021,49333,8140,0.165001
17095,IL,Knox County,KNOX,2022,48713,8038,0.165007
17095,IL,Knox County,KNOX,2023,48663,8029,0.164992
17095,IL,Knox County,KNOX,2024,48716,8038,0.164997
17097,IL,Lake County,LAKE,2020,713426,117716,0.165001
17097,IL,Lake County,LAKE,2021,712733,117601,0.165
17097,IL,Lake County,LAKE,2022,712143,117504,0.165001
17097,IL,Lake County,LAKE,2023,714207,117844,0.165
17097,IL,Lake County,LAKE,2024,718604,118570,0.165
17099,IL,LaSalle County,LASALLE,2020,109409,18052,0.164996
17099,IL,LaSalle County,LASALLE,2021,109166,18012,0.164996
17099,IL,LaSalle County,LASALLE,2022,108210,17854,0.164994
17099,IL,LaSalle County,LASALLE,2023,108397,17885,0.164995
17099,IL,LaSalle County,LASALLE,2024,108390,17884,0.164997
17101,IL,Lawrence County,LAWRENCE,2020,15283,2522,0.16502
17101,IL,Lawrence County,LAWRENCE,2021,15246,2515,0.164961
17101,IL,Lawrence County,LAWRENCE,2022,14937,2464,0.164959
17101,IL,Lawrence County,LAWRENCE,2023,14886,2456,0.164987
17101,IL,Lawrence County,LAWRENCE,2024,14801,2442,0.164989
17103,IL,Lee County,LEE,2020,34063,5621,0.165018
17103,IL,Lee County,LEE,2021,34202,5644,0.16502
17103,IL,Lee County,LEE,2022,33928,5598,0.164996
17103,IL,Lee County,LEE,2023,33606,5545,0.165
17103,IL,Lee County,LEE,2024,33544,5535,0.165007
17105,IL,Livingston County,LIVINGSTON,2020,35816,5910,0.16501
17105,IL,Livingston County,LIVINGSTON,2021,35799,5907,0.165005
17105,IL,Livingston County,LIVINGSTON,2022,35513,5860,0.16501
17105,IL,Livingston County,LIVINGSTON,2023,35321,5828,0.165001
17105,IL,Livingston County,LIVINGSTON,2024,35375,5837,0.165004
17107,IL,Logan County,LOGAN,2020,27905,4604,0.164988
17107,IL,Logan County,LOGAN,2021,27978,4616,0.164987
17107,IL,Logan County,LOGAN,2022,27654,4562,0.164967
17107,IL,Logan County,LOGAN,2023,27508,4538,0.16497
17107,IL,Logan County,LOGAN,2024,27518,4540,0.164983
17109,IL,McDonough County,MCDONOUGH,2020,27116,4474,0.164995
17109,IL,McDonough County,MCDONOUGH,2021,26906,4439,0.164982
17109,IL,McDonough County,MCDONOUGH,2022,26965,4449,0.164992
17109,IL,McDonough County,MCDONOUGH,2023,26952,4447,0.164997
17109,IL,McDonough County,MCDONOUGH,2024,26662,4399,0.164991
17111,IL,McHenry County,MCHENRY,2020,309973,51145,0.164998
